1	13.822818052137725	11.339042740478515	0.0001
2	9.870394500234175	9.400127770690919	0.0001
3	8.571196452543298	8.483474538269043	0.0001
4	7.877248051050926	7.613604415435791	0.0001
5	7.38123870176977	7.324667774658203	0.0001
6	6.988542726817228	6.982853497314453	0.0001
7	6.68248382116201	6.7998322087097165	0.0001
8	6.428417971798644	6.75037650680542	0.0001
9	6.240725849500383	6.484560194702149	0.0001
10	6.078355872587866	6.229717990264892	0.0001
11	5.9422336732046945	6.117472746582031	0.0001
12	5.814569390025236	6.063531233673095	0.0001
13	5.709949740553875	5.966588380584716	0.0001
14	5.6147757942199705	6.0598935588073735	0.0001
15	5.527681462308923	5.609396424255371	0.0001
16	5.458022442259496	5.55358271850586	0.0001
17	5.382542821455975	5.584010765533447	0.0001
18	5.324649395306646	5.5598784938049315	0.0001
19	5.273168840867646	5.410254231567383	0.0001
20	5.21828319139753	5.507370916137695	0.0001
21	5.162675885785161	5.443731502532959	0.0001
22	5.1181038171573565	5.163753340301514	0.0001
23	5.0791469354995415	5.188445046386719	0.0001
24	5.035659980116864	5.218214491271973	0.0001
25	4.996080412426384	5.480278261871338	0.0001
26	4.956270890493587	5.237733673553467	0.0001
27	4.921201264607955	4.916376219635009	0.0001
28	4.891920370639101	4.977004464874268	0.0001
29	4.857194630967744	4.99810177520752	0.0001
30	4.832020513922243	4.9919437542724605	0.0001
31	4.793809532249607	4.979389494018554	0.0001
32	4.775104578820053	4.987367189788818	0.0001
33	4.746852328877352	5.159603556976318	0.0001
34	4.72142806692318	4.816266107940674	0.0001
35	4.682819160196733	5.047019803619385	0.0001
36	4.666538197320432	4.7091727827453616	0.0001
37	4.63399746071329	4.738130416107178	0.0001
38	4.576099973608523	4.671631807250977	0.0001
39	4.52300245641903	4.58456375	0.0001
40	4.486496742338843	4.675165183105468	0.0001
41	4.45317766702146	4.592595646667481	0.0001
42	4.424751859311473	4.615089631195068	0.0001
43	4.398142970714958	4.6074799659729	0.0001
44	4.371459613479303	4.456716488952637	0.0001
